id,tourist_arrivals
145700,64.32156862745097
145701,273.9305882352941
145702,46.24901960784314
145703,168.2764705882353
145704,290.0235294117647
145705,560.4
145706,137.40672268907562
145707,47.38774509803922
145708,16.256302521008404
145709,161.03142857142856
145710,76.30823529411765
145711,330.80980392156863
145712,857.1705882352941
145713,1583.4882352941177
145714,348.821568627451
145715,226.65882352941176
145716,23.676470588235293
145717,311.3464705882353
145718,133.09411764705882
145719,705.5294117647059
145720,475.7647058823529
145721,850.8235294117648
145722,191.65882352941176
145723,147.91176470588235
145724,35.27058823529412
145725,157.39411764705883
145726,290.3941176470588
145727,290.6029411764706
145728,266.58235294117645
145729,354.7705882352941
145730,116.76470588235294
145731,46.46470588235294
145732,21.63137254901961
145733,132.3235294117647
145734,45.885084033613445
145735,177.0235294117647
145736,809.0754901960784
145737,1402.729411764706
145738,333.00588235294117
145739,298.9078431372549
145740,49.258823529411764
145741,323.3141176470588
145742,219.37843137254904
145743,473.3049019607844
145744,921.3470588235294
145745,1532.9352941176471
145746,552.5058823529412
145747,388.2352941176471
145748,44.21764705882353
145749,455.2529411764706
145750,66.51764705882353
145751,369.6764705882353
145752,767.0470588235294
145753,1145.1764705882354
145754,375.78823529411767
145755,262.88235294117646
145756,32.15294117647059
145757,299.6588235294118
145758,76.52941176470588
145759,230.9764705882353
145760,2063.335294117647
145761,3398.264705882353
145762,644.5529411764705
145763,736.4588235294118
145764,85.54117647058824
145765,887.5235294117647
145766,244.88823529411764
145767,1783.0647058823529
145768,142.0720588235294
145769,303.9
145770,127.57058823529414
145771,95.09705882352941
145772,34.40686274509804
145773,120.41960784313724
145774,36.84705882352941
145775,115.46607843137255
145776,703.1823529411764
145777,1026.1529411764707
145778,402.7176470588235
145779,287.9235294117647
145780,52.77647058823529
145781,463.6411764705882
145782,15.611764705882353
145783,154.3470588235294
145784,116.91764705882353
145785,250.38137254901955
145786,127.57058823529412
145787,145.37529411764706
145788,19.169607843137253
145789,115.32019607843138
145790,92.29627450980392
145791,91.00588235294117
145792,348.17058823529413
145793,621.2764705882353
145794,269.88235294117646
145795,201.54117647058823
145796,51.63529411764706
145797,293.0764705882353
145798,103.7764705882353
145799,260.66470588235296
145800,692.7235294117647
145801,771.3294117647059
145802,270.52941176470586
145803,177.1235294117647
145804,109.02941176470588
145805,287.94117647058823
145806,67.91176470588235
145807,137.4294117647059
145808,133.47058823529412
145809,312.93529411764706
145810,130.97563025210084
145811,245.87941176470588
145812,32.529411764705884
145813,153.69411764705882
145814,218.13921568627453
145815,83.03529411764706
145816,583.7764705882353
145817,834.3955882352941
145818,291.54117647058825
145819,212.92352941176472
145820,34.09705882352941
145821,283.0235294117647
145822,170.71764705882353
145823,136.54705882352943
145824,679.1117647058824
145825,1118.8176470588235
145826,178.78823529411764
145827,153.16470588235293
145828,55.60588235294118
145829,261.7823529411765
145830,154.7
145831,305.13529411764705
145832,745.1764705882352
145833,1325.0019607843137
145834,227.91764705882352
145835,160.36470588235295
145836,109.18823529411765
145837,520.3470588235294
145838,123.37647058823529
145839,229.78235294117647
145840,1043.9117647058824
145841,1058.035294117647
145842,310.88235294117646
145843,469.8705882352941
145844,47.44117647058823
145845,529.0176470588235
145846,130.22941176470587
145847,315.4294117647059
145848,590.3117647058823
145849,1276.5
145850,292.40588235294115
145851,226.8470588235294
145852,38.52450980392157
145853,352.2
145854,116.94705882352942
145855,651.0705882352942
145856,419.6294117647059
145857,720.8352941176471
145858,341.59411764705885
145859,212.93529411764706
145860,35.94705882352941
145861,445.2
145862,49.54705882352941
145863,184.34117647058824
145864,702.2117647058824
145865,990.1941176470589
145866,328.7676470588235
145867,169.76470588235293
145868,40.1543137254902
145869,366.54117647058825
145870,64.62352941176471
145871,259.8705882352941
145872,745.9941176470588
145873,1321.1882352941177
145874,260.74117647058824
145875,195.08823529411765
145876,47.83529411764706
145877,372.7176470588235
145878,157.85882352941175
145879,370.70588235294116
145880,741.8588235294118
145881,1008.8705882352941
145882,518.6764705882352
145883,301.28823529411767
145884,48.90588235294118
145885,364.6823529411765
145886,50.11764705882353
145887,293.68823529411765
145888,2838.3117647058825
145889,4508.711764705882
145890,899.2117647058824
145891,973.2117647058824
145892,236.42352941176472
145893,1178.464705882353
145894,329.58235294117645
145895,2018.2588235294118
145896,2149.935294117647
145897,3907.335294117647
145898,1181.0235294117647
145899,677.8411764705883
145900,250.55882352941177
145901,1214.5117647058823
145902,349.90588235294115
145903,2017.8117647058823
145904,1901.8823529411766
145905,3427.7
145906,1344.535294117647
145907,306.1941176470588
145908,100.33529411764705
145909,1286.8647058823528
145910,138.04705882352943
145911,1927.6588235294118
145912,1690.9764705882353
145913,3631.564705882353
145914,978.3117647058823
145915,535.0588235294117
145916,109.95294117647059
145917,1158.1411764705883
145918,309.61764705882354
145919,1808.6176470588234
145920,1373.9176470588236
145921,2355.6882352941175
145922,1020.1588235294117
145923,207.41764705882352
145924,103.84117647058824
145925,1076.2
145926,202.28235294117647
145927,1413.6882352941177
145928,1740.264705882353
145929,3496.711764705882
145930,637.7352941176471
145931,597.7117647058824
145932,72.13529411764706
145933,769.6117647058824
145934,247.8294117647059
145935,1530.2220588235293
145936,356.06470588235294
145937,571.6117647058824
145938,233.31764705882352
145939,75.3235294117647
145940,39.061960784313726
145941,221.50588235294117
145942,51.492156862745105
145943,267.25
145944,935.6764705882352
145945,1961.6588235294118
145946,742.9588235294118
145947,167.8235294117647
145948,154.05882352941177
145949,736.064705882353
145950,197.65882352941176
145951,593.6529411764706
145952,1132.6117647058823
145953,1962.5235294117647
145954,298.9117647058824
145955,357.836862745098
145956,51.641176470588235
145957,379.9647058823529
145958,177.52058823529413
145959,2556.3058823529414
145960,953.2117647058824
145961,1377.0823529411764
145962,373.66470588235296
145963,228.25882352941176
145964,67.13529411764706
145965,426.5235294117647
145966,191.2764705882353
145967,528.2941176470588
145968,743.3882352941176
145969,915.8588235294118
145970,367.2647058823529
145971,157.1529411764706
145972,57.22941176470588
145973,344.93529411764706
145974,185.25882352941176
145975,279.7294117647059
145976,277.17058823529413
145977,359.3764705882353
145978,304.31882352941176
145979,72.64117647058823
145980,51.22100840336135
145981,312.2352941176471
145982,25.47068627450981
145983,68.48745098039215
145984,980.6764705882352
145985,1750.6823529411765
145986,529.8470588235294
145987,263.1294117647059
145988,68.11764705882354
145989,539.3235294117648
145990,115.10588235294118
145991,956.8294117647059
145992,839.535294117647
145993,1537.535294117647
145994,222.02823529411768
145995,318.65294117647056
145996,65.78235294117647
145997,307.97058823529414
145998,134.14117647058825
145999,749.4294117647058
146000,1226.1801400560225
146001,2020.8776470588236
146002,335.50588235294117
146003,476.45882352941175
146004,72.38882352941177
146005,523.6050980392158
146006,160.6764705882353
146007,876.6
146008,766.3176470588236
146009,1343.2882352941176
146010,840.2352941176471
146011,221.00441176470588
146012,146.81960784313725
146013,645.935294117647
146014,76.34117647058824
146015,623.4117647058823
146016,175.94117647058823
146017,380.8705882352941
146018,62.794117647058826
146019,74.91176470588235
146020,6.276470588235294
146021,90.04705882352941
146022,31.323529411764707
146023,166.36470588235295
146024,122.73529411764706
146025,348.52941176470586
146026,268.65294117647056
146027,27.86470588235294
146028,9.6
146029,180.7
146030,4.547058823529412
146031,200.1764705882353
146032,737.4470588235295
146033,905.8235294117648
146034,551.9176470588235
146035,118.3
146036,51.84705882352941
146037,591.1705882352941
146038,51.94117647058823
146039,316.2529411764706
146040,215.40588235294118
146041,572.2588235294118
146042,267.7670588235294
146043,73.33999999999999
146044,16.4
146045,231.38235294117646
146046,33.35294117647059
146047,195.48823529411766
146048,148.2235294117647
146049,367.2176470588235
146050,234.0529411764706
146051,54.11176470588235
146052,7.541176470588235
146053,190.04705882352943
146054,33.16470588235294
146055,86.96470588235294
146056,173.09411764705882
146057,410.0176470588235
146058,278.07941176470587
146059,29.305882352941175
146060,13.676470588235293
146061,179.68235294117648
146062,35.258823529411764
146063,68.70588235294117
146064,177.13529411764705
146065,342.7803921568628
146066,279.17058823529413
146067,85.36470588235294
146068,13.943137254901961
146069,223.46470588235294
146070,13.488235294117647
146071,112.12941176470588
146072,129.03823529411764
146073,238.21515406162465
146074,162.59450980392157
146075,110.64117647058823
146076,14.742647058823529
146077,154.9205882352941
146078,39.69529411764706
146079,63.294117647058826
146080,768.9588235294118
146081,1136.6176470588234
146082,689.2294117647059
146083,300.6470588235294
146084,40.705882352941174
146085,482.9235294117647
146086,64.50588235294117
146087,555.7176470588236
146088,825.9411764705883
146089,924.1982352941177
146090,314.755588235294
146091,291.1889705882353
146092,23.68235294117647
146093,259.9567647058824
146094,89.25745098039215
146095,287.43186274509804
146096,170.21176470588236
146097,360.31176470588235
146098,312.9529411764706
146099,90.03529411764706
146100,19.038235294117648
146101,228.41764705882352
146102,20.11764705882353
146103,85.68235294117648
146104,834.2529411764706
146105,1160.394117647059
146106,270.7823529411765
146107,215.11176470588236
146108,32.576470588235296
146109,341.1764705882353
146110,90.3529411764706
146111,601.3529411764706
146112,1054.3117647058823
146113,1689.9823529411765
146114,1152.394117647059
146115,268.61764705882354
146116,50.32941176470588
146117,619.5176470588235
146118,38.955882352941174
146119,511.1294117647059
146120,512.9411764705883
146121,770.5
146122,411.38823529411764
146123,271.44117647058823
146124,70.24117647058823
146125,388.3588235294118
146126,187.13529411764705
146127,191.65882352941176
146128,122.36470588235294
146129,348.2
146130,182.44117647058823
146131,35.02647058823529
146132,30.8
146133,176.7
146134,38.423529411764704
146135,138.6
146136,265.00588235294117
146137,521.4578431372549
146138,139.6764705882353
146139,54.576470588235296
146140,10.7
146141,129.04117647058823
146142,43.39411764705882
146143,265.7647058823529
146144,770.8058823529411
146145,1254.3235294117646
146146,237.24705882352941
146147,190.58823529411765
146148,29.33529411764706
146149,256.6058823529412
146150,79.07058823529412
146151,442.86470588235295
146152,383.77647058823527
146153,595.9941176470588
146154,133.2764705882353
146155,125.0764705882353
146156,29.388235294117646
146157,109.2235294117647
146158,116.65294117647059
146159,174.2058823529412
146160,267.6058823529412
146161,319.00588235294117
146162,114.09411764705882
146163,45.83598039215686
146164,18.91176470588235
146165,120.05294117647058
146166,30.903921568627446
146167,213.25294117647059
146168,1223.929411764706
146169,1764.9823529411765
146170,399.01176470588234
146171,348.24117647058824
146172,31.923529411764704
146173,367.1294117647059
146174,192.9
146175,602.4
146176,920.9058823529411
146177,1655.164705882353
146178,624.9117647058823
146179,472.21176470588233
146180,60.911764705882355
146181,510.17058823529413
146182,103.37058823529412
146183,370.0176470588235
146184,928.9117647058823
146185,1380.3470588235293
146186,449.38823529411764
146187,276.2176470588235
146188,47.73529411764706
146189,406.7647058823529
146190,110.69411764705882
146191,326.43529411764706
146192,1724.6941176470589
146193,3139.676470588235
146194,598.2058823529412
146195,693.7882352941176
146196,84.4235294117647
146197,749.9058823529411
146198,263.5029411764706
146199,1531.0995098039216
146200,150.1786274509804
146201,274.81176470588235
146202,103.81568627450979
146203,108.57509803921566
146204,21.62294117647059
146205,118.29392156862744
146206,34.79754901960785
146207,99.17792717086834
146208,601.9529411764706
146209,1005.2705882352941
146210,349.94117647058823
146211,322.5352941176471
146212,36.50588235294118
146213,424.0529411764706
146214,16.741176470588236
146215,148.22941176470587
146216,112.03529411764706
146217,230.11176470588236
146218,108.21176470588236
146219,233.20392156862744
146220,9.561764705882354
146221,105.74264705882354
146222,22.912941176470586
146223,59.84117647058824
146224,382.13529411764705
146225,617.9294117647058
146226,249.21176470588236
146227,200.11764705882354
146228,61.43529411764706
146229,288.8529411764706
146230,118.60784313725492
146231,199.44117647058823
146232,801.6294117647059
146233,875.6470588235294
146234,255.60588235294117
146235,253.73529411764707
146236,35.09411764705882
146237,227.5235294117647
146238,23.36470588235294
146239,121.08235294117647
146240,102.38823529411765
146241,260.7380952380953
146242,141.3294117647059
146243,231.84117647058824
146244,15.545042016806722
146245,160.27843137254902
146246,120.63921568627451
146247,51.93529411764706
146248,579.7258823529412
146249,843.9411764705883
146250,254.52549019607844
146251,154.7764705882353
146252,30.852941176470587
146253,286.2647058823529
146254,222.25294117647059
146255,134.93529411764706
146256,579.8841176470587
146257,1033.0794117647058
146258,167.63529411764705
146259,141.14705882352942
146260,30.929411764705883
146261,264.19117647058823
146262,89.99411764705883
146263,230.85882352941175
146264,724.9529411764706
146265,1220.8588235294117
146266,230.35882352941175
146267,167.25294117647059
146268,49.01764705882353
146269,520.5882352941177
146270,148.90588235294118
146271,178.63529411764705
146272,944.4705882352941
146273,954.7764705882353
146274,277.2470588235294
146275,397.2352941176471
146276,230.69411764705882
146277,431.4117647058824
146278,137.8235294117647
146279,299.5352941176471
146280,522.2098039215686
146281,1170.6176470588234
146282,292.94607843137254
146283,228.3274509803921
146284,23.29058823529412
146285,326.41617647058825
146286,97.29117647058824
146287,532.560294117647
146288,324.4470588235294
146289,693.1235294117647
146290,300.05882352941177
146291,169.34117647058824
146292,18.811764705882354
146293,336.2823529411765
146294,63.76470588235294
146295,188.26470588235293
146296,735.0235294117647
146297,1008.6294117647059
146298,338.2647058823529
146299,165.62941176470588
146300,30.211764705882352
146301,381.15294117647056
146302,68.53529411764706
146303,216.72941176470587
146304,735.5588235294117
146305,1253.8882352941177
146306,218.16470588235293
146307,192.14117647058825
146308,37.38529411764706
146309,371.78823529411767
146310,198.21764705882353
146311,354.3941176470588
146312,609.0294117647059
146313,887.635294117647
146314,328.1058823529412
146315,208.2235294117647
146316,36.72941176470588
146317,339.68823529411765
146318,225.6235294117647
146319,282.9294117647059
146320,2866.458823529412
146321,4770.523529411765
146322,1035.7529411764706
146323,1160.9235294117648
146324,137.02941176470588
146325,1292.2941176470588
146326,347.88823529411764
146327,2041.735294117647
146328,2284.858823529412
146329,4129.076470588236
146330,1173.0764705882352
146331,650.2941176470588
146332,104.07058823529412
146333,1189.929411764706
146334,372.5352941176471
146335,1980.4176470588236
146336,1649.764705882353
146337,3386.1823529411763
146338,1390.8823529411766
146339,295.29411764705884
146340,82.26470588235294
146341,1199.6117647058823
146342,169.18235294117648
146343,1768.0941176470587
146344,2015.6470588235295
146345,4203.635294117647
146346,1187.4764705882353
146347,641.1941176470589
146348,108.11176470588235
146349,1236.7411764705882
146350,234.9470588235294
146351,2029.129411764706
146352,1493.3588235294117
146353,2843.1529411764704
146354,1283.5294117647059
146355,250.54705882352943
146356,80.75294117647059
146357,1328.0411764705882
146358,190.47058823529412
146359,1589.0647058823529
146360,1746.0235294117647
146361,3233.6823529411763
146362,690.0107843137255
146363,597.9
146364,66.27794117647059
146365,758.4764705882353
146366,338.6941176470588
146367,1463.6131652661063
146368,253.6235294117647
146369,525.7958823529411
146370,173.6
146371,91.6
146372,38.5
146373,205.4929411764706
146374,81.84333333333333
146375,210.1705882352941
146376,935.535294117647
146377,1810.9882352941177
146378,702.3176470588236
146379,151.01176470588234
146380,68.77058823529411
146381,697.935294117647
146382,166.10588235294117
146383,570.6764705882352
146384,1251.3294117647058
146385,2333.4529411764706
146386,367.08235294117645
146387,421.6411764705882
146388,55.18235294117647
146389,451.9
146390,157.12794117647059
146391,1314.3294117647058
146392,937.9235294117647
146393,1336.8647058823528
146394,432.2294117647059
146395,223.69411764705882
146396,65.90588235294118
146397,454.8705882352941
146398,183.33529411764707
146399,575.7764705882353
146400,790.0411764705882
146401,928.1598039215686
146402,299.52941176470586
146403,133.43529411764706
146404,47.95294117647059
146405,318.6235294117647
146406,93.48823529411764
146407,256.4117647058824
146408,277.7203921568627
146409,366.68823529411765
146410,257.65294117647056
146411,81.01176470588236
146412,24.38235294117647
146413,291.9823529411765
146414,29.523529411764706
146415,69.81176470588235
146416,832.531862745098
146417,1812.8058823529411
146418,536.1823529411764
146419,242.65882352941176
146420,43.46134453781513
146421,560.0529411764705
146422,82.11176470588235
146423,913.064705882353
146424,840.3823529411765
146425,1518.7117647058824
146426,179.73529411764707
146427,305.9294117647059
146428,20.49411764705882
146429,261.1823529411765
146430,169.4764705882353
146431,639.8941176470588
146432,1022.4705882352941
146433,1661.9623529411763
146434,378.31176470588235
146435,342.93529411764706
146436,40.61372549019608
146437,508.4214285714286
146438,127.43529411764706
146439,880.2823529411764
146440,763.8352941176471
146441,1126.035294117647
146442,641.0176470588235
146443,235.87058823529412
146444,74.08235294117647
146445,654.0411764705882
146446,54.44705882352941
146447,480.54117647058825
146448,439.48578431372545
146449,948.935294117647
146450,149.52941176470588
146451,172.04117647058823
146452,33.95882352941177
146453,215.42352941176472
146454,121.87647058823529
146455,418.6941176470588
146456,148.31176470588235
146457,397.11176470588236
146458,300.08235294117645
146459,36.870588235294115
146460,17.058823529411764
146461,261.9823529411765
146462,41.95882352941177
146463,164.80588235294118
146464,916.7235294117647
146465,1041.9882352941177
146466,677.4117647058823
146467,192.38823529411764
146468,103.68235294117648
146469,685.9
146470,30.070588235294117
146471,436.84705882352944
146472,209.1235294117647
146473,561.0705882352942
146474,297.3941176470588
146475,71.51176470588236
146476,15.978431372549018
146477,243.3764705882353
146478,34.01176470588236
146479,179.28823529411764
146480,149.38823529411764
146481,412.27647058823527
146482,165.16470588235293
146483,83.43529411764706
146484,15.994117647058824
146485,165.85882352941175
146486,23.58823529411765
146487,134.5
146488,196.04705882352943
146489,576.0470588235294
146490,282.27647058823527
146491,35.141176470588235
146492,17.6
146493,260.11764705882354
146494,21.476470588235294
146495,60.71764705882353
146496,177.2
146497,543.4745098039215
146498,368.5176470588235
146499,131.50588235294117
146500,26.55686274509804
146501,341.9294117647059
146502,54.44705882352941
146503,137.4070588235294
146504,135.99558823529412
146505,238.75882352941176
146506,155.88823529411764
146507,90.55294117647058
146508,13.893529411764707
146509,163.1529411764706
146510,22.24411764705882
146511,64.98823529411764
146512,400.4117647058824
146513,786.6088235294118
146514,514.5823529411765
146515,272.0470588235294
146516,36.65294117647059
146517,326.7823529411765
146518,25.29705882352941
146519,357.2470588235294
146520,795.5
146521,881.1411764705882
146522,309.4294117647059
146523,261.16470588235296
146524,112.3529411764706
146525,239.8
146526,52.81764705882353
146527,290.33529411764704
146528,214.76470588235293
146529,454.93529411764706
146530,397.20588235294116
146531,110.87647058823529
146532,23.98235294117647
146533,248.57647058823528
146534,34.09411764705882
146535,90.54117647058824
146536,686.6411764705882
146537,1243.5882352941176
146538,293.0529411764706
146539,198.49411764705883
146540,32.34705882352941
146541,285.5882352941176
146542,125.19411764705882
146543,618.4764705882353
146544,448.88235294117646
146545,799.6470588235294
146546,692.564705882353
146547,181.11176470588236
146548,37.41372549019608
146549,336.45882352941175
146550,50.59411764705882
146551,285.0764705882353
146552,444.6264705882353
146553,646.2
146554,391.5679411764706
146555,384.39068627450985
146556,32.641176470588235
146557,352.05
146558,113.90588235294118
146559,191.9
146560,143.24705882352941
146561,409.0882352941176
146562,189.6235294117647
146563,45.858823529411765
146564,47.03823529411765
146565,229.34901960784316
146566,55.858823529411765
146567,191.41176470588235
146568,282.1941176470588
146569,510.04088235294114
146570,134.758431372549
146571,54.7903431372549
146572,14.207843137254903
146573,159.22607843137254
146574,55.76586834733894
146575,302.76256302521006
146576,859.5882352941177
146577,1578.5235294117647
146578,292.41058823529414
146579,253.3764705882353
146580,24.435294117647057
146581,292.5438235294118
146582,145.59803921568627
146583,548.8294117647059
146584,307.3176470588235
146585,530.9529411764706
146586,135.9294117647059
146587,98.07058823529412
146588,19.766666666666666
146589,90.41764705882352
146590,150.3901960784314
146591,162.96372549019608
146592,211.0235294117647
146593,244.25882352941176
146594,87.25
146595,46.942352941176466
146596,16.229411764705883
146597,90.62647058823529
146598,26.230392156862745
146599,181.0794117647059
146600,569.4960784313726
146601,920.2470588235294
146602,302.1588235294118
146603,226.8764705882353
146604,23.027450980392157
146605,237.93529411764706
146606,127.4235294117647
146607,447.5764705882353
146608,652.7117647058824
146609,786.7647058823529
146610,426.91764705882355
146611,275.01176470588234
146612,38.34705882352941
146613,338.66470588235296
146614,124.98823529411764
146615,238.39411764705883
146616,701.5764705882353
146617,770.8117647058823
146618,289.7823529411765
146619,236.64705882352942
146620,28.970588235294116
146621,294.8705882352941
146622,141.4294117647059
146623,221.28823529411764
146624,1403.9941176470588
146625,2516.0470588235294
146626,450.1
146627,498.0235294117647
146628,62.6764705882353
146629,456.8764705882353
146630,335.4470588235294
146631,1496.8882352941177
146632,143.87049019607844
146633,290.5352941176471
146634,123.40098039215685
146635,130.16666666666669
146636,15.311666666666666
146637,131.05039215686276
146638,71.35186274509803
146639,99.7354761904762
146640,464.78823529411767
146641,772.7823529411764
146642,276.1
146643,403.54117647058825
146644,39.2843137254902
146645,332.9470588235294
146646,26.147058823529413
146647,107.06764705882352
146648,78.61764705882354
146649,168.42352941176472
146650,149.5
146651,152.88823529411764
146652,10.276470588235295
146653,88.92294117647059
146654,36.529411764705884
146655,59.54705882352941
146656,244.30588235294118
146657,465.98823529411766
146658,191.59411764705882
146659,242.8294117647059
146660,39.758823529411764
146661,272.4529411764706
146662,111.63529411764706
146663,234.94117647058823
146664,661.2529411764706
146665,740.6470588235294
146666,230.99411764705883
146667,167.41764705882352
146668,39.23529411764706
146669,252.2941176470588
146670,33.38823529411765
146671,102.20588235294117
146672,83.82901960784314
146673,205.5
146674,94.81176470588235
146675,245.56274509803922
146676,12.661764705882353
146677,99.86470588235294
146678,109.86117647058825
146679,45.37352941176471
146680,424.41156862745095
146681,655.9823529411765
146682,227.28235294117647
146683,166.95882352941177
146684,20.164411764705882
146685,231.24950980392154
146686,122.10882352941177
146687,118.47647058823529
146688,590.2058823529412
146689,1001.4588235294118
146690,162.38235294117646
146691,169.46470588235294
146692,34.03529411764706
146693,246.2058823529412
146694,95.4735294117647
146695,282.3058823529412
146696,452.3058823529412
146697,845.6823529411764
146698,164.90588235294118
146699,93.24705882352941
146700,28.870588235294118
146701,268.1470588235294
146702,91.97647058823529
146703,157.23529411764707
146704,810.864705882353
146705,743.6764705882352
146706,225.26470588235293
146707,1140.2058823529412
146708,44.911764705882355
146709,320.5882352941176
146710,66.73529411764706
146711,250.7058823529412
146712,422.55411764705883
146713,745.1470588235294
146714,170.30588235294118
146715,115.85882352941177
146716,10.035294117647059
146717,224.69411764705882
146718,51.78235294117647
146719,327.8588235294118
146720,414.1941176470588
146721,765.564705882353
146722,345.34705882352944
146723,222.91176470588235
146724,33.923529411764704
146725,454.8058823529412
146726,47.747058823529414
146727,184.08235294117648
146728,447.21176470588233
146729,726.4
146730,218.21176470588236
146731,112.0
146732,23.305882352941175
146733,228.35882352941175
146734,85.9
146735,165.21176470588236
146736,452.2823529411765
146737,951.5941176470589
146738,148.12941176470588
146739,134.11764705882354
146740,20.605882352941176
146741,237.4019607843137
146742,77.16470588235295
146743,247.00588235294117
146744,582.8823529411765
146745,682.3
146746,357.3529411764706
146747,186.77058823529413
146748,30.24705882352941
146749,284.3411764705882
146750,184.91176470588235
146751,270.0705882352941
146752,1702.6235294117646
146753,2856.005882352941
146754,565.2823529411764
146755,601.6823529411764
146756,110.76470588235294
146757,583.9529411764706
146758,419.75882352941176
146759,1542.0235294117647
146760,1536.5470588235294
146761,2722.0529411764705
146762,807.7411764705882
146763,488.4529411764706
146764,102.24705882352941
146765,614.1411764705882
146766,323.6294117647059
146767,1437.1823529411765
146768,981.3176470588236
146769,1744.7058823529412
146770,849.0823529411765
146771,182.77058823529413
146772,37.61176470588235
146773,664.9235294117647
146774,144.68823529411765
146775,1058.1117647058823
146776,1347.9411764705883
146777,2536.294117647059
146778,763.7705882352941
146779,371.41764705882355
146780,58.63529411764706
146781,617.0764705882353
146782,226.5
146783,1359.894117647059
146784,753.0764705882353
146785,1215.5882352941176
146786,651.1176470588235
146787,99.46470588235294
146788,23.823529411764707
146789,557.1705882352941
146790,110.25294117647059
146791,679.3941176470588
146792,1488.164705882353
146793,2716.1529411764704
146794,483.11176470588236
146795,545.6941176470589
146796,66.95294117647059
146797,454.97058823529414
146798,316.8764705882353
146799,1401.770588235294
146800,319.25882352941176
146801,549.5235294117647
146802,220.21764705882353
146803,85.37647058823529
146804,22.094117647058823
146805,259.09411764705885
146806,64.18823529411765
146807,210.15882352941176
146808,702.6470588235294
146809,1298.764705882353
146810,528.4882352941177
146811,95.84705882352941
146812,56.36470588235294
146813,422.8176470588235
146814,132.6764705882353
146815,458.1058823529412
146816,897.2058823529412
146817,1787.3176470588235
146818,260.90588235294115
146819,350.29411764705884
146820,42.16470588235294
146821,418.3235294117647
146822,187.07647058823528
146823,1628.2235294117647
146824,714.5941176470589
146825,1099.1882352941177
146826,310.5470588235294
146827,185.99411764705883
146828,48.36470588235294
146829,332.22352941176473
146830,209.35882352941175
146831,465.9294117647059
146832,444.6235294117647
146833,519.7
146834,206.06470588235294
146835,95.75294117647059
146836,37.8
146837,226.69411764705882
146838,56.44705882352941
146839,186.61960784313726
146840,145.4
146841,238.45882352941177
146842,195.44117647058823
146843,45.40588235294118
146844,26.041176470588237
146845,196.2235294117647
146846,26.370588235294118
146847,62.37647058823529
146848,633.1411764705882
146849,1107.1176470588234
146850,336.82941176470587
146851,189.5705882352941
146852,31.8
146853,327.5529411764706
146854,114.59411764705882
146855,690.7705882352941
146856,841.2588235294118
146857,1611.270588235294
146858,178.2764705882353
146859,302.3764705882353
146860,29.105882352941176
146861,287.58529411764704
146862,156.0235294117647
146863,642.4858823529412
146864,1005.564705882353
146865,1901.1705882352942
146866,363.61764705882354
